1609514700.0,29300.00000000,29323.77000000,29299.99000000,29310.55000000,33.47435600,1609514759999,981211.80013861,1167,16.15694600,473582.02360061,0
1609514760.0,29310.55000000,29310.56000000,29223.00000000,29267.91000000,94.56601200,1609514819999,2767239.26507650,2245,27.95116900,817788.62869503,0
1609514820.0,29267.91000000,29311.00000000,29250.00000000,29298.89000000,66.17098500,1609514879999,1937570.19096219,1631,36.43987300,1067056.57227254,0
1609514880.0,29296.38000000,29324.91000000,29296.37000000,29297.45000000,42.60054100,1609514939999,1248592.97709837,840,13.77013600,403579.42856378,0
1609514940.0,29297.45000000,29309.41000000,29288.17000000,29297.04000000,83.72577900,1609514999999,2453047.04627987,1264,67.93167700,1990314.82604926,0
1609515000.0,29297.03000000,29297.04000000,29269.04000000,29269.05000000,25.18432300,1609515059999,737454.03551947,815,10.50562400,307647.88941904,0
1609515060.0,29269.04000000,29281.49000000,29234.21000000,29235.48000000,57.81070700,1609515119999,1691501.49989480,1191,20.86792000,610599.91990843,0
1609515120.0,29237.76000000,29242.50000000,29200.00000000,29238.07000000,108.73546000,1609515179999,3176780.52900917,1787,30.26888900,884574.58401145,0
1609515180.0,29238.07000000,29276.42000000,29232.94000000,29252.30000000,20.15518500,1609515239999,589624.05310585,925,12.08064500,353427.90613140,0
1609515240.0,29252.30000000,29255.00000000,29240.97000000,29240.99000000,19.31097300,1609515299999,564894.52440437,664,7.53986600,220557.42726284,0
1609515300.0,29240.99000000,29241.97000000,29222.26000000,29222.73000000,21.95381100,1609515359999,641774.50101101,967,11.52113200,336799.85467555,0
1609515360.0,29224.85000000,29228.00000000,29166.00000000,29175.49000000,115.61709700,1609515419999,3375905.03318752,1681,31.26210100,913042.65451163,0
1609515420.0,29175.48000000,29186.77000000,29058.00000000,29069.99000000,252.42135200,1609515479999,7351561.74510770,4860,79.03862600,2301623.20026916,0
1609515480.0,29070.00000000,29122.44000000,29058.00000000,29117.50000000,100.63404000,1609515539999,2927821.44889862,2370,46.63448600,1356901.21770315,0
1609515540.0,29117.51000000,29122.71000000,29058.63000000,29060.37000000,68.54119800,1609515599999,1993984.98301619,1555,24.35710500,708563.39656897,0
1609515600.0,29060.37000000,29120.74000000,29030.14000000,29118.60000000,138.28626500,1609515659999,4018977.38058884,2311,36.31596600,1056078.53603356,0
1609515660.0,29118.60000000,29148.59000000,29118.60000000,29137.52000000,49.59097600,1609515719999,1444707.40449205,1426,26.68792600,777475.32053363,0
1609515720.0,29136.80000000,29164.03000000,29115.24000000,29159.99000000,67.69987600,1609515779999,1972912.47801893,1228,45.12845800,1315281.82835369,0
1609515780.0,29159.99000000,29166.76000000,29132.49000000,29145.60000000,29.06079000,1609515839999,847068.98060078,905,13.31633900,388145.51824646,0
1609515840.0,29145.60000000,29158.12000000,29125.39000000,29125.39000000,25.45836400,1609515899999,741889.95560550,852,11.73356900,341916.26367506,0
1609515900.0,29125.39000000,29161.02000000,29125.38000000,29161.02000000,37.62483400,1609515959999,1096522.88379986,912,29.17021700,850095.08141953,0
1609515960.0,29161.03000000,29222.23000000,29161.03000000,29193.32000000,46.18853500,1609516019999,1348133.59594538,1251,30.87818700,901238.41782138,0
1609516020.0,29198.69000000,29209.80000000,29180.78000000,29198.65000000,43.82183500,1609516079999,1279447.48584445,1395,13.56754700,396106.66384885,0
1609516080.0,29198.65000000,29222.72000000,29198.65000000,29209.36000000,29.31184700,1609516139999,856241.08900939,807,10.18606600,297546.45864756,0
1609516140.0,29209.37000000,29211.21000000,29200.00000000,29204.53000000,21.81372300,1609516199999,637047.05732960,640,11.16767400,326143.29187202,0
1609516200.0,29204.53000000,29215.96000000,29185.00000000,29215.96000000,36.76645200,1609516259999,1073610.84721213,847,9.70014600,283291.47906197,0
1609516260.0,29215.96000000,29237.19000000,29212.04000000,29220.17000000,19.75486600,1609516319999,577335.00380850,784,11.73660800,342988.79011468,0
1609516320.0,29220.17000000,29237.78000000,29220.16000000,29229.71000000,8.64743700,1609516379999,252772.43728734,534,4.41528300,129056.43546648,0
1609516380.0,29229.70000000,29229.71000000,29210.00000000,29210.00000000,26.53979000,1609516439999,775447.96715938,854,12.56179300,367063.91810132,0
1609516440.0,29210.00000000,29228.97000000,29187.95000000,29213.78000000,34.98823200,1609516499999,1021816.71306931,1002,13.23431200,386546.82670233,0
1609516500.0,29213.79000000,29214.24000000,29182.00000000,29182.00000000,27.67139100,1609516559999,807993.39130297,823,12.03679600,351452.03609756,0
1609516560.0,29182.00000000,29182.01000000,29154.02000000,29163.09000000,36.18317800,1609516619999,1055399.07383856,958,9.21671900,268829.16398447,0
1609516620.0,29163.08000000,29185.31000000,29150.15000000,29173.69000000,29.87704200,1609516679999,871519.81824222,805,15.66147500,456913.65381674,0
1609516680.0,29174.72000000,29211.30000000,29174.72000000,29210.01000000,9.02108600,1609516739999,263368.37845124,552,5.47916700,159960.89346377,0
1609516740.0,29210.01000000,29210.01000000,29188.01000000,29188.67000000,18.70075000,1609516799999,545916.39466309,648,7.05350900,205903.39248550,0
1609516800.0,29188.67000000,29235.16000000,29184.26000000,29230.10000000,53.45859000,1609516859999,1561504.03038797,1351,37.68570400,1100732.99241401,0
1609516860.0,29230.11000000,29260.00000000,29220.22000000,29220.22000000,98.54977800,1609516919999,2881864.92802941,1468,61.17503000,1788974.73735077,0
1609516920.0,29220.18000000,29232.77000000,29174.78000000,29174.91000000,53.23487300,1609516979999,1554460.42489683,1356,17.88232400,522116.06918275,0
